user_id,current_service
aENqpwBAjhkXcO8F,89950166
u63ZwepjdIUzxt4o,90063345
ztqcB9OU3jX61hI5,90063345
XlwiZHQyANbzfaqc,90063345
cEbKjXzy9C7iVwrW,89950168
a5NZWctPDTK3j2UO,90155946
OQmCNUZnc0qh8VpP,89950168
1LCmyS9qahxoEt6e,90063345
5XHVPKSm4uMdizJ8,89950166
RJlowZejk4fi6yvn,90063345
RxdwnZfDL9HI05kO,90063345
QrSFIz59yD6W8RNE,89950167
klGc9rZLKwNAPydo,90109916
8EspI14rzMto3HXO,90063345
6bauBZoqrNzmIy85,90063345
KTxyYZlPAfDQg64O,90063345
J9fX5Sh8lrmM3BbP,90063345
J0sgKuZOf1pzXYwv,99999827
OAnbMmG7JjUx16uT,89950168
YpUziO6ljZI2S0vV,99999830
glTL18GoqIzjYMpC,89950168
hPJNxD2YEBLHunMF,89950166
1u20OkH7lDJpQ3Be,90063345
qeCI9tiV58H2yfkG,99999828
Di1TMKZt0c8INoGO,90063345
S2wrbK6cxTohR4D1,99999828
sRxLPV7IWAcvf9Yg,90109916
gcfkQy0qJeYsor2S,90063345
EDz5HsibfoP3XCpn,99999830
aph9K02FW8bLycnU,89950166
clqEX4swGFQL17jR,89950166
opyLmZCE29uMjKsi,99999826
qDR7EQNU3FbcShLm,89950167
YKAsobDX6i1nH8lv,89950166
aQApPXcwFIgeN7EJ,99999830
gGoiuaUet3vFLQTj,90063345
AywE6RjulSY24zZL,89950167
ovZMVjOFC2kh1fn5,89950166
6AHBEx4cMKpouqIw,89950166
Zw85LrBbOqU1stem,90063345
VkaTu50It1XEwABH,90109916
gPipawXnHGTm0YU4,99999827
IqBkjaRXgNH26sdi,90063345
IvM4JxnKWt0cwb8z,99999828
Z25qUYSwCDH6K8rM,90155946
9ujEA3PiZzcXUxY5,90063345
MgtuY2yCqewSH389,99999826
fpuzv5kiMhU8rXgH,99999828
6mdH1cGQNxyBgk2E,90063345
xz9BISqfreu58YR7,99999828
nhG3dJumA8agVUFZ,90063345
SvGzKFfD16kVRrX9,90063345
hjyt4akTQHZs52g9,90109916
DxfV1pMiml0goSyH,99999827
e8KukSRVQOtm2f4J,90109916
la8pT5OkXdtuCYJj,90063345
xiuEbepAc1OjdXvM,89950166
Veukb1h8DGBWX6Nm,89950167
KQjUlLzqO1MvR8tZ,99999830
r5EKnYF8X2Vcuatp,90063345
QxUtS2dgaiZBTYjF,90063345
P4ey5ACVrqWsgQSm,99999827
tuYUvwL409RgbBxX,90063345
26PzqNR573dZm4JA,90063345
POXeH9hf8DEkQBIp,89950166
VHLZql9XuAaMt1xy,90063345
onmO3HDlKLSQrjiV,99999828
Kye1lGHM5PnbsSZW,90063345
Rat3KH0wETNcxS6e,89950166
VIwZUpOhayj5103e,89950166
eCuIJoSLTPxdXzF2,90063345
DiLyKqnmtgWrf1Oz,99999828
eqPQ0tN6IYJHXbmu,90063345
PKgCnatrfOWHiesD,89950166
WJsC1HSuxGaXZ8Eh,90063345
n6jMWtOHbc8l53CI,90109916
3Jg8HctlazEGPRT4,89950166
lZAWjM13q9VITDfh,90063345
O1SgEUmT63do4aji,90063345
CqWQIzXodcShi150,90063345
7iwSvdWA8uCRP9fL,99999825
GP8hmOXxkfecIjrW,90063345
JhGXDySO4x3CugZq,99999826
6dgRx3Eq1hIbluUY,89950166
YVRtzHr0TFwbjPpv,99999828
X8Dd1Toaj094KOLn,90063345
u89fRACSZGaPlBx5,90063345
p8CAgU6KIiFs3P4N,90063345
sJYUvTPl82tMVGk1,90063345
Ow8NmADvBpHWycg6,99999828
uTtAoYQnMw4FrNmz,89950166
r5TEVz9uqfZwbmXM,90063345
XOhq78wWBErVNGiR,90109916
1yJsWpq6YazKkZGR,90063345
07pJAq9F31X6ldCc,89950168
7eCGRnxWqlXSbuy8,99999825
wjdxmAngoi6cIYuL,89950167
6R8Fo9zbCLhpOdc3,90063345
ZJyrsXtVcSxHwvfe,90063345
iB46cfQxkJSOZrty,89950166
AtsKzjUIabVr4CgJ,90063345
4sf65zWruvIlACaV,90063345
a84lHvUGxVE5ZmYB,89950166
58bfMHxGwQsLZcJt,90063345
MZQ56VJs1xdGvikz,89950166
iQHX3FyM1on4JfAC,89950168
pZ5HymIMWa3jLg9E,90063345
Uk4JfTXFHlDL80bm,90063345
7dkl9KJZBqUQFVY1,89950167
RLV2G0ZY7maxu4lk,90063345
a0lS1IFHrNh6oiPT,90063345
0DjpzgvkmAFLH49Y,90109916
L8pEVqvBl7mR92rk,89950168
hFl59y2pDEi6vVUB,90063345
y6HFRUhZDCMLrPj3,99999827
LzMWyK2ZqcU8GX6p,89950168
bSNjQ6fLIn5vXsPo,90063345
jTE4ya56OecXiCLb,90063345
inp153WJZ76svxHw,99999828
HP76OfRLSp4N8rKV,90063345
byIflJw1WnvpAM7Q,99999826
pvCjoGZuBtQ6xLXH,89950166
oJS029B7AUCXxNFr,90063345
xKDtvzSo1TnspV4m,89950166
gCWk0QK3NMUqH6cj,99999827
thfMPqjnNeOa5rGV,99999830
jyBmEbTAa4xkRuW6,89950167
gqLOJFc3RVktvjnQ,99999828
xTVZhAokyGBJDpXL,99999828
RWpt59fsr0PdZDHG,90063345
9EWZjdAMJsFS3bwl,89950166
3tb7FnigjTXJHY8e,89950166
vUxVQuHaqOw2Yjgd,99999828
slo8Ltd2CfBriwEA,99999827
yfHrDQt7CL0hTFA4,90109916
SLb7BnR8kAX1KNwI,99999828
aLcxYGBhWu93Ui0z,90063345
lgHnLNUaTIEJe8wC,89950167
ZUaCxwSeNyW87jGh,90063345
fp9Fomh6gcjn2AX4,89950166
8kbrdvG7u4z56ZD0,89950166
WArhyo9pKjePZQRc,89950166
gJxbvdCAe4hSXQzT,90063345
Nqd3uDFyW6XKenwA,90063345
EWmKRtA8OyZr5Juj,89950166
RzWPHYyUI326V0cr,89950167
eCQWnSKduAy56IDh,90063345
MP2aHYoxgOF3Iw6p,89950166
iYmpw2lhGzAtRJjg,90063345
qGmTUVI9tf8Ey637,99999827
PONjpKM8H6Xzd32h,99999828
ZjV45qXDcFkRz3sK,90063345
KsAjHCp4oMlcIvwg,90155946
O5FECejHN1t9pizl,90063345
T4NwOC6W9PXMav0Y,89950166
SKofCRLyTvH9I1sZ,90063345
4RCtIa6HXTblQqfv,90063345
kq6DNwZ0m7zPho3S,90063345
XfNBTshVU8Yb0OPS,90063345
Sq0Q2gfxpjEb8DXd,90063345
XMrBcyIfnpxlizj1,90109916
ZeOzb5hCinU3rVQ0,99999828
rmeQ8t6vbWOqRGnE,89950167
fxC1dEZ8kzHu3Wvp,99999828
seDQy8dTmF1aYxUb,89950166
9d3w5PRT41mBKqV7,90063345
aGQ57RCkuMUhvD0B,99999826
kKEyDwoPgYzGrnN6,90063345
8hrPtEZeSB24FJsC,90063345
sifkF9vP2BrjCT81,90063345
eOts403LWywnb6Br,90063345
GkhmoNIi7l945wvZ,89950166
TrwUQ6kV9OhANgBJ,99999826
cfymvG87nSqtO5Ej,90063345
qCVlDrYgSUpdONs6,99999830
1qvgY9tQINK7GjT5,90109916
smTr8X9K1RW0UFuc,90063345
RC6Iu1PomYLiwhQU,90109916
USEH8pzxkBGfr9ls,90063345
RjA3dHpOea0JFowh,90109916
cA2HywlO3CzqLim4,89950166
NTqnGg0OlJ4P2zZ8,99999825
Terku3a1QEqpUOFs,89950167
qIR3jbPiVzJAcMUO,99999827
CaGD2doeIbYjB4qS,99999830
7qAPt2TFcHvaVkh6,90109916
c3Hs4FdnpNKYyZJM,90109916
nQcJjzY4KSrEh3vi,89950168
W8TIozxD7uM1hFqa,99999825
omkpiZ1738tBjdVL,89950166
jSqaidno4NRgvCEL,89950167
hd1UnGy3T5u7ZKxQ,90155946
WUTSl9GZQhjVzM7t,99999826
9c8UalbXryeREnp3,90063345
cDm2QgVk7leSZwF9,90109916
HL9V2MyEPGoucW3O,90063345
XEOweAgaxc4k2JQo,90063345
9CiBgIPX0jaKu7Tr,89950167
VBS48c3fNFXGCsRL,89950167
vCG3xfNylQELnj5i,90063345
qxTgVIKACzHpY3lZ,89950168
xY6cOU1LHBy9jt0e,99999827
hmIZwQvN0GnqfblM,90063345
3MjUV6irhBqPeASZ,90063345
u6ZwyYVL9pnAQmvt,89950166
Rjv01WUTm6tdhXb7,99999828
P4JftjkipIm19soA,99999827
WBKPFqrERpcLNC2X,90109916
bGZDcTaCtWFpU5l6,90063345
MxYiQ8G9voIpFbqm,99999826
jlEDuS3tJKo8bWad,90063345
8mEl3syOtu0oSBdW,89950167
AUt42k59mHRMOWDb,99999828
EC3L6oBRjrI2z9kH,89950166
Tjwx7SADhu6iHUPr,89950166
QzuJxHgsjEWraweC,89950166
iJ8kWYxOz6Vdmr70,90063345
3xAcXgPKW5Q6qV0f,99999828
5K3O6mYhdoPJFtj8,90063345
NCtFYbQy5q9RcD1J,89950166
0xgwIhztDOrMfdus,89950168
Kp2HTuSrojPf0FZL,90063345
TGUDCE1lHYv4sq6w,89950167
ybDtG7hov3RxcaQH,90063345
o8AQ6CwuVJfsWyUm,90063345
Kbl0w6dDG3OpNjVm,90063345
dFZU5RDGksW7Hlin,99999825
5dlKiuLo1HTWkgJ9,90109916
oVNvMGdPgzLRFxHU,90063345
dR72GvimUlcwZgF3,90063345
8uabTd6VSWgHrUeq,89950166
9S3tTWYMCiB4ALa8,89950166
IPKXYFol5ksDfJAn,90063345
z0aQcy9H71LsrjKd,89950167
J4ApCOwbWgmdR1ya,99999825
CNz7RXvqdpM46WfK,89950166
MEacFRprGPN7lLCS,89950167
rHWaytmfqXi5lRwT,89950167
ZB7XgAzcl6T3Gsn1,90063345
K6M4xWbjAVtrYyPG,89950167
A3avmS0HjLPOCDqy,99999826
vCsESWQytZTA8Dq1,90063345
HPSKgq6LIjrDlRYd,89950168
cZAC9gm6s7qJjQRp,99999825
1Gelj8a9oLvpmMHD,89950166
ydYX78oGUPSztWIE,99999828
dtanqyS7lp6vujWL,89950166
jTIVKF5me9fElgsu,90109916
6CJQz4m07Rf8a5Xk,90063345
sdlD1EP7q3NOeiGB,90063345
bQhKqUd062o37YZD,99999826
UIPnhKq5RXA8YiuH,90063345
6rGKHaeqxzZnS0O7,89950166
qZzcxC5LHMXfIosk,99999825
s4CxZ2dcJXz0pDhF,99999827
mA7uBOGdLoQF0gSv,89950166
f26SOtjwoxmXvy3c,90063345
S5EWOBCKDzMkxf76,89950167
nT5tWZmcNHb3oUyK,89950166
OYvxHJqkNgonQE2t,89950168
6oUsp1ubTKqYXy8R,90063345
mkMRPiJYULTGs709,90063345
eEs0D2wcTUlMbpqO,90063345
ET1KjyBirD2xlMh7,90063345
3xCGq2XWD5pfobNF,99999825
HtMQznFOj5LEdqUf,90063345
v5IU41BThRL8cMpP,99999827
qXm06L4hvD2YGOaE,90063345
YjNkS8rXosTfxlwh,90063345
9VyqTjUXJ4i1uslA,90063345
EA1h6fFWiRz9aqcT,90063345
eBgck7FsUK6H5GJX,90063345
RXVrnGN5Uq3DKCfI,90063345
bX01ntwYWpHOha39,99999827
3NzvJmdkwnhQExSj,99999826
4NszRp3jr1hBDJTq,90109916
vlbonu0WGYURNDPf,90063345
7hSfK1edjNHBovOy,90063345
Z4wGpRcilMCIH6J3,89950167
c8pSJYTumtIbN1U2,89950166
Wa7qdmrbtVRoGNLc,89950168
2zq90CT8Xb4ZRa1i,99999830
fjNpJ20ktoaSsGEr,90063345
QS9XD3TOcJwdnBKA,89950167
zeWcfDYGy3drEjIp,90063345
suC0xlEPjR3S7ond,90155946
F0PEm1dc5ZiAsvqu,89950166
daLThS83K9pBXP5I,99999825
eaj2O3cnrB9NCoyK,90063345
EqVwAIP7F4LBHgyc,89950166
VGc8eZKYCiOtMvo9,89950167
bJKRB9FIC0erMTfY,89950166
ufpiBj6LE3PqbVIU,90063345
d43NCEPjr0hXK9Ro,99999828
W8MSiR5dc9sjxYIX,90063345
Ngp26rMDHendCQ5S,90063345
koSfQBbI8myREF1v,89950166
tgZuyTr9ovcqVCQN,90063345
3QBgPM6vUqyZHwzf,90063345
2wOdzf1vEtU8Rxpm,90063345
pFvm35gQrZ7R06el,99999825
ZTHwlv1CRnd2f6iL,89950167
eXHmUfP0yvxogMcu,90063345
XcOno5Nk9tCGTjIJ,99999825
RQ4koBAOeTs8ZxLV,90063345
X0NkgjSRvpQwFazP,90155946
9sRHQmW6qcdjrbLg,90063345
lBGt6MTAqLEKgDum,90063345
5q8JhuylsvoWtbpY,89950166
RVFxmPJ3IAfho8vd,90063345
d1JZepPLUVQRniwa,99999828
VBkW0XLUo9q81GAi,89950166
jyR8uo1x7rGi62gL,89950168
7FuytCjkgrcs0hT6,90063345
NPuDaJxYIZ1j26KS,99999828
CdouvmNMIi2TZxRb,89950167
XPhGYnJc9TaRV2io,99999827
nmYfVBUoeX4xW9q6,90063345
DiO84Ll9xGnXfjb2,99999828
npFCA4Nj9uLGVBMe,99999825
WfnkMcgLzDQ9HY75,89950168
7XIKGTMfjhClQB26,90063345
uic9PHNwUfI4YzaJ,90063345
4lSmKwIkQ9i6c3e7,90063345
86ovyWquQdF0iIlj,90109916
FDYUcj3wi56LQCaN,90063345
GaBDYdjX2JSWtR0c,90063345
ib2XPf7LSeqmE8z0,90155946
bvhJA8i1FnOEoWSY,90155946
hQ917iFTba0vez4Z,89950167
26dfiJyMhaNOB3At,90063345
y0NLlIvo9nkrA3HM,89950167
gMv3zW1fEIpZUmb4,89950168
SwsTdFv6zPlophrJ,89950167
LMV64FbCEWpAsgPG,99999825
YtGTW59dZxCSknfl,90063345
Kjw7NECLmZ0lbWR3,90063345
E1YkPR4LCQqFTsZK,90063345
T1XD5CZ4dJS8I27c,99999826
3cbowJVN1lMjCnak,90063345
pBcnymzeXUZ2twWC,89950168
YtklOK9HNaSFiQE0,99999827
I6A71sOncWV0guYk,90063345
ncw65EKsAqCF4Qja,90063345
gj1VBZ5cJeaNryhd,89950166
PDByEfhIZAsMCUT4,90109916
y1RsOUVvCPIinYcj,89950167
9a7Wt8Udr4GvoFHO,89950167
WtGH4AKakjEU6Lnp,89950168
hBxj5WZMsPkaKweF,90063345
KW4VdGqIB9oehPfu,90063345
9KRL5EaW24ZmiX6I,90109916
8o3Qwd1u5sSn0UDg,89950168
vjYAMVfU0d36e8TQ,89950168
